Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
850212,"""Grupos electrógenos con motor de émbolo """"pistón"""" de encendido por compresión """"motores diesel ...",467,1396,1044,1299,1888,1710,2337,1183,804,2703,2157,2184,2673,3095,3126,4114,2392,3328,1558,2194
021012,"""Tocino entreverado de panza """"panceta"""" y sus trozos; de porcinos; salados o en salmuera; ...",234,159,172,196,241,388,483,868,735,916,965,1254,1055,1225,1401,1521,1949,1736,1455,2191
691090,"""Fregaderos """"piletas para lavar""""; lavabos; pedestales de lavabo; bañeras; bidés; inodoros; ...",250,210,308,835,487,131,381,822,323,263,254,476,425,736,1118,1430,1205,1319,1243,2189
020130,Carne deshuesada; de bovinos; fresca o refrigerada,64,155,2247,4732,364,8828,9289,8121,5123,2409,2089,6978,3497,7470,7765,4075,2199,2939,2069,2189
040120,"""Leche y nata """"crema""""; sin concentrar; sin adición de azúcar ni otro edulcorante; con un ...",444,1165,1254,1619,1853,2067,1743,1706,2081,1908,2144,2840,2097,2576,1901,1375,1901,1871,1854,2188
960910,Lápices,1165,1136,1324,1354,1357,1979,2509,1146,1929,3039,2935,1988,2608,3230,2695,3414,3153,5062,1585,2178
721720,Alambre de hierro o acero sin alear; enrollado; cincado (exc. alambrón),1313,1861,2079,1421,1653,1977,2320,1022,1224,1405,2060,1299,1050,1014,2008,658,614,360,468,2175
732399,De mesa; cocina o artículos de uso doméstico y sus partes; de hierro salvo el hierro fundido ...,130,234,270,274,636,1340,615,613,904,881,923,838,1090,974,1011,1440,1995,1839,1448,2174
848350,Volantes y poleas; incl. los motones,216,321,247,309,367,593,611,609,845,1051,875,901,998,1109,1351,1285,1840,1517,1290,2155
820420,Cubos de ajuste intercambiables; incl. con mango; de metal común,215,269,221,297,496,742,872,578,622,949,893,837,689,802,1238,1240,1191,1296,935,2149
843680,Máquinas y aparatos para la agricultura; horticultura; silvicultura o apicultura; n.c.o.p.,736,797,608,1650,1368,2893,441,204,1165,356,498,203,261,191,1095,1134,777,996,1338,2147
848330,Cajas de cojinetes sin rodamientos incorporados y cojinetes; para máquinas,440,677,798,542,532,861,1000,764,855,799,974,1168,1154,1428,1724,2293,1921,2584,1927,2137
200979,Jugo de manzana; sin fermentar y sin adición de alcohol; incl. con adición de azúcar u otro ...,0,572,536,801,996,5319,5410,2236,2638,1986,1638,1643,1523,1741,1414,1147,1295,1619,1291,2129
902610,Instrumentos y aparatos para medida o control del caudal o nivel de líquidos (exc. contadores ...,314,468,393,430,590,928,1329,1037,1186,1726,1540,1427,1342,1480,1439,1527,1842,1799,1363,2126
844316,Máquinas y aparatos para imprimir; flexográficos,0,0,0,0,0,1950,1069,215,127,1934,1537,1602,7,818,65,946,316,58,435,2124
930630,Cartuchos y sus partes para escopetas y rifles con cañón de ánima rayada; así como para revólveres ...,669,954,1263,463,0,15,17,2,2,15,5,351,877,418,0,44,430,817,1291,2120
871640,"""Remolques y semirremolques no desplazables sobre carriles """"rieles"""" (exc. para transporte ...",1016,1024,560,719,704,1405,1756,2065,1420,2943,2021,5026,2833,2995,2586,2175,1611,4348,858,2120
960820,Rotuladores y marcadores con punta de fieltro u otra punta porosa,994,1047,1450,1530,1267,1993,2490,1585,2124,2544,2068,1983,2541,2370,3253,2545,3314,3500,1047,2117
480524,"""Testliner; reciclado; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura > 36 cm o ...",0,44,17,18,49,52,58,28,46,0,1,9,355,314,385,379,878,966,638,2116
300390,Medicamentos constituidos por productos mezclados entre sí; preparados para usos terapéuticos ...,4689,5270,6605,10028,9118,9777,17503,4202,2602,4396,2018,563,1784,1153,1206,2269,1986,2591,1818,2112
820411,Llaves de ajuste de mano; incl. las llaves dinamométricas; de metal común; de boca fija,266,301,323,386,558,771,874,566,711,1016,908,915,886,1014,1147,1297,1424,1313,947,2110
902620,Instrumentos y aparatos para medida o control de presión de líquidos o gases (exc. reguladores),384,608,776,466,498,607,789,745,1134,2423,1196,1132,1145,1190,1255,1407,1620,1816,1560,2110
480261,"""Papeles y cartones; sin estucar ni recubrir; de los tipos utilizados para escribir; imprimir ...",0,873,3008,2726,2296,2444,2285,1260,2947,3835,5735,4473,4628,5089,2348,2013,2077,2420,2012,2104
850164,"""Generadores de corriente alterna """"alternadores""""; de potencia> 750 kVA (exc. ​​Generadores ...",485,1646,844,2559,1617,819,273,1165,553,2874,4278,1795,24938,58648,5532,9428,956,2444,2150,2089
252921,Espato flúor; con un contenido de fluoruro de calcio <= 97% en peso,0,0,0,0,0,531,338,373,398,405,910,538,511,1102,482,553,1594,1653,630,2088
321490,Plastes no refractarios de los tipos utilizados en albañilería,864,1118,1431,2422,3115,3953,4238,2642,3431,4419,4884,5156,3820,4986,5961,4411,2890,1488,890,2084
851822,"""Cajas acústicas con varios altavoces """"altoparlantes"""" montados en una misma caja""",353,367,524,885,1244,1036,977,559,1322,1245,1736,1467,1343,1303,1061,1493,1419,1569,1091,2082
290230,Tolueno,1873,2548,2487,3207,4740,3785,4611,2084,3619,4120,2948,3758,2367,2263,1391,1431,2133,1893,1652,2081
690723,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887,2141,1088,818,2081
851640,Planchas eléctricas,996,1316,1341,1024,1670,1475,1936,1145,1685,2050,1733,1194,1595,1861,2010,2153,2109,1779,894,2070
731814,Tornillos autorroscantes; de hierro o acero (exc. ​​tornillos para madera),215,170,244,175,233,297,702,192,536,803,734,833,825,1003,1381,982,1497,1261,1074,2069
847720,Extrusoras; para trabajar caucho o plástico,43,377,88,175,633,753,1206,300,851,313,3866,1249,1054,751,895,512,421,383,236,2056
960810,Bolígrafos,2121,1698,1857,2029,2516,2809,2936,1976,2940,2800,2914,2212,2911,2831,2566,3068,3310,3643,1467,2052
150910,"""Aceite de oliva y sus fracciones; obtenidos de la aceituna exclusivamente por medios mecánicos ...",268,293,458,578,508,688,566,648,673,976,794,885,804,863,1036,998,1180,1166,1250,2047
360500,Fósforos (cerillas) (excepto los artículos de pirotecnia de la partida 3604),2200,2521,2152,2029,2578,2737,2706,2359,2715,2812,2523,2961,2888,3104,3138,3177,8491,3010,3550,2047
020910,Manteca de cerdo; sin partes magras; sin fundir ni extraer de otro modo; frescos; refrigerados; ...,0,0,0,0,0,0,0,0,0,0,506,308,452,423,495,738,1049,1343,1005,2042
845129,Máquinas para secar hilados; telas o manufacturas textiles (exc. máquinas para secar ropa; ...,564,557,552,650,1352,1002,1053,843,968,1298,1189,929,560,806,1270,824,1236,842,623,2035
420229,"""Bolsos de mano """"carteras""""; incl. con bandolera o sin asas; con la superficie exterior de ...",992,996,1079,1619,1689,3349,2210,1500,2326,2414,2032,1836,2587,2793,2768,3082,2569,2556,1117,2025
830220,Ruedas con montura; de metal común,325,338,487,421,528,662,806,668,726,1137,969,892,985,1055,1533,1594,1458,1550,1358,2023
820320,Alicates; incl. cortantes; tenazas y pinzas de mano; de metal común (exc. pinzas),309,389,400,481,614,859,1024,611,805,893,809,841,837,872,1446,1132,1187,1325,996,2021
300630,Preparaciones opacificantes para exámenes radiológicos; reactivos de diagnóstico concebidos ...,318,747,1462,1408,1783,1710,1379,1149,974,817,1292,11874,2804,978,614,819,1313,1901,1328,2008
040291,"""Leche y nata """"crema""""; concentradas; sin adición de azúcar ni otro edulcorante (exc. en polvo; ...",430,470,705,774,885,684,683,504,679,649,365,692,627,706,879,879,1036,1222,1714,2006
040110,"""Leche y nata """"crema""""; sin concentrar; sin adición de azúcar ni otro edulcorante; con un ...",749,227,56,16,36,144,1224,1213,1255,1269,1678,1927,1734,2059,1716,1567,1820,1664,1702,2006
070110,"""Patatas """"papas"""" para siembra""",1085,533,628,965,1451,969,1453,1343,829,1677,744,1369,1236,1215,2126,2110,2327,1610,2646,2003
611610,Guantes; manoplas y manoplas; impregnados; revestidos; revestidos o estratificados de plástico ...,10,1,2,5,4,14,44,35,43,147,154,328,335,420,406,350,533,602,557,2001
711311,"""Artículos de joyería y sus partes; de plata; incl. revestida o chapada de metal precioso """"plaqué"""" ...",22,47,51,62,152,343,572,1630,1537,2333,1730,1324,1606,2532,2215,3089,2007,2061,1069,1999
731439,Redes y rejas; de alambre de hierro o acero; soldados en los puntos de cruce (exc. cincados; ...,152,71,74,80,52,187,1018,177,270,537,1140,884,403,457,423,591,705,1080,1051,1997
392640,Estatuillas y demás artículos de adorno; de plástico,833,709,825,845,985,1399,1212,726,1136,1421,1256,1014,891,994,984,1418,1669,1630,940,1996
381400,Disolventes y diluyentes orgánicos compuestos; no expresados ni comprendidos en otra parte; ...,1213,1890,2222,2358,3118,3510,3728,1842,1819,1530,1912,1684,1888,1756,2043,2270,1900,1693,1353,1988
732119,Aparatos de cocción y calientaplatos; de uso doméstico; de fundición; hierro o acero; de combustibles ...,0,0,0,0,0,168,147,130,264,263,281,1345,4816,12543,16723,11445,381,354,1079,1983
732619,Manufacturas de hierro o acero; forjadas o estampadas pero sin trabajar de otro modo; n.c.o.p. ...,363,377,387,449,575,679,4071,1526,1519,1686,1627,1311,1409,1332,1443,1783,1483,1911,1157,1976
940520,Lámparas eléctricas de cabecera; mesa; oficina o de pie,600,747,906,1110,1186,1422,1516,1109,1271,1598,1591,1071,1060,1036,1154,1176,1118,1224,952,1976
160414,"""Preparaciones y conservas de atún; de listado y de bonito """"Sarda spp.""""; enteros o en trozos ...",454,505,587,615,723,863,761,1089,1076,1064,973,1547,1455,1238,1430,1402,1268,1602,1911,1976
842430,Máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro simil.; incl. aparatos ...,278,220,110,460,216,300,307,250,328,400,550,472,607,558,593,676,805,875,1333,1975
847780,Máquinas y aparatos de trabajar caucho o plástico o para fabricar productos de estas materias; ...,263,259,169,461,1426,735,798,402,386,699,452,337,683,634,828,2102,671,874,1255,1971
841790,Partes deornos industriales o de laboratorio; incl. los incineradores; que no sean eléctricos; ...,6508,1062,1203,313,375,368,295,212,61,265,407,461,260,283,802,757,394,894,416,1965
110313,Grañones y sémola; de maíz,564,647,657,1141,844,1241,1242,901,1623,1485,770,1943,1506,1565,1823,1512,1413,1344,1876,1965
700721,Vidrio contrachapado; de dimensiones y formatos que permitan su empleo en automóviles; aeronaves; ...,278,102,137,226,340,380,951,769,796,1393,1943,2202,2387,2447,3014,2904,2204,1760,1210,1954
680520,Abrasivos naturales o artificiales en polvo o gránulos con soporte de papel o cartón solamente; ...,1144,842,1094,1267,1299,1583,1191,1042,1333,1381,1439,1332,1389,1556,1691,1739,2119,1979,1484,1939
848140,Válvulas de alivio o seguridad,1334,1010,1222,1319,2059,1367,2426,1478,2102,2125,2268,1825,1549,2043,2296,2250,1956,1904,1085,1936
401170,Neumáticos nuevos de caucho; de los tipos utilizados en vehículos agrícolas o forestales y ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,1237,1368,1223,1934
280440,Oxígeno,73,10,18,53,226,139,83,592,846,839,826,1149,1152,1349,1348,1514,433,443,1014,1923
300610,Catguts estériles y ligaduras estériles simil.; para suturas quirúrgicas y adhesivos estériles ...,744,799,857,1590,1300,5334,1449,1139,1491,1656,1625,1170,2407,1814,2809,1757,1324,1828,1035,1914
220860,Vodka,134,141,126,199,880,640,845,1133,2033,2160,2117,2482,2455,2122,1771,1535,1541,1173,1116,1910
732010,Ballestas y sus hojas; de hierro o acero (exc. muelles de relojería y barras de torsión de ...,245,261,222,428,553,719,719,599,555,738,1086,803,732,966,1143,1166,1694,1635,850,1906
620630,Camisas; blusas y blusas camiseras; de algodón; para mujeres o niñas (exc. de punto y camisetas),6539,2743,893,1230,1770,1889,2915,3102,3596,3789,4957,3119,3283,3195,2542,2049,1942,2124,1157,1905
611120,"""Prendas y complementos """"accesorios"""" de vestir; de punto; de algodón; para bebés (exc. gorras)""",221,368,324,248,253,301,562,581,735,662,969,969,1087,1779,1326,1404,1594,1810,1003,1904
300212,Antisueros y otras fracciones de la sangre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4596,4765,10911,8787,1903
850423,Transformadores de dieléctrico líquido; de potencia > 10.000 kVA,148,788,3,174,43,400,750,79,26,1243,2125,273,590,5895,1963,569,9918,11834,176,1894
330420,Preparaciones para el maquillaje de los ojos,487,588,537,689,964,1185,1195,1170,1496,1687,1735,1774,1804,2240,2476,2509,2241,2199,1340,1892
292242,Ácido glutámico y sus sales,304,307,226,222,285,155,168,166,355,383,723,925,783,1032,1157,1059,1201,1414,1081,1886
283620,Carbonato de disodio,829,879,1630,1887,2510,1772,2066,1878,1979,2335,1482,4588,2059,4934,1819,1665,2018,1743,2071,1885
720851,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; sin enrollar; simplemente ...,386,496,887,678,530,1102,1937,580,986,1420,2088,1855,1543,1011,1204,1931,2363,1625,1138,1879
611595,"""Medias; calcetines y artículos simil.; incl. para varices; de punto; de algodón (exc. calzas; ...",0,0,0,0,0,1346,1738,1690,2142,1255,1971,2055,2602,2711,2395,2521,2198,1870,1059,1875
848310,Árboles de transmisión; incl. los de levas y los cigüeñales; y manivelas,280,776,441,473,524,694,847,530,437,594,747,682,2463,711,1043,1354,1500,1548,1168,1873
843139,Partes de máquinas de volteadores de la partida 8428 n.c.o.p,252,252,275,381,756,598,821,1319,1771,1293,868,902,6702,1267,1570,1408,1525,1683,1934,1869
830242,Guarniciones; herrajes y artículos simil.; de metal común; para muebles (exc. cerraduras; cerrojos ...,582,759,693,796,944,1235,1259,698,930,878,1128,1031,962,1006,1169,1207,1263,1121,914,1852
620920,Prendas y complementos de vestir de algodón (exc. ??de punto y sombreros; pañales y servilletas ...,536,389,311,717,921,773,1434,1624,1281,949,489,442,542,1086,1369,1445,1078,1582,1127,1835
701337,Vasos; jarros y demás recipientes de cristal para beber (exc. de vitrocéramica),0,0,0,0,0,969,1326,1069,1613,2261,1508,1676,1931,2216,2369,2349,2406,1911,938,1832
391721,Tubos rígidos; de polímeros de etileno; incl. con accesorios,682,988,684,1795,806,577,528,983,773,1421,733,225,199,566,644,722,969,1008,669,1826
820600,Herramientas de dos o más de las partidas 8202 a 8205; acondicionadas en juegos para la venta ...,238,415,593,508,545,1013,927,650,850,860,912,992,1511,1671,1228,1815,1807,1810,1014,1822
441011,"""Tableros de partículas y tableros similares; de madera u otras materias leñosas; incl. aglomeradas ...",215,0,0,0,0,285,776,245,426,177,446,647,1042,1041,887,1217,1283,1331,785,1821
843390,Partes de máquinas; de aparatos y de artefactos de cosechar o trillar; partes de cortadoras ...,94,315,378,182,273,531,461,235,235,254,374,440,901,806,586,735,885,840,1249,1809
851829,"""Altavoces """"altoparlantes"""" sin montar en cajas""",290,473,417,596,610,1194,1113,1071,1262,1164,1465,1589,1173,1747,1790,1764,1437,1209,1093,1808
731816,Tuercas; de fundición; hierro o acero,318,311,378,436,608,734,1117,642,687,978,1153,1029,827,1603,1088,1450,1577,1596,980,1807
290339,Fluoruro; brominado o yodinado derivados de hidrocarbonos (exc. ethylene dribromodo (ISO)( ...,0,0,0,0,0,490,634,717,1406,2687,1040,1045,1045,1044,1601,1209,1578,2235,1140,1806
290512,"""Propan-1-ol """"alcohol propílico"""" y propan-2-ol """"alcohol isopropílico""""""",729,861,721,1465,1011,1185,1280,1188,1514,2114,1062,2414,1566,1578,959,1358,1893,1398,1882,1800
841720,Hornos; que no sean eléctricos; de panadería; pastelería o galletería,120,213,138,261,449,534,611,335,186,1008,1732,543,1786,352,917,1161,1676,511,359,1799
151710,Margarina (exc. margarina líquida),859,1175,1371,1132,1251,1613,1839,1297,1350,1734,1762,1805,1708,2102,2530,2793,1802,1389,1292,1794
761090,Construcciones y partes de construcciones; de aluminio; n.c.o.p.; chapas; barras; perfiles; ...,216,440,115,870,1473,1369,2066,1945,533,936,1553,1466,1245,1341,1144,1607,1510,1691,1734,1793
080830,Las peras frescas,0,0,0,0,0,0,0,0,0,0,1578,1676,1512,1586,1469,1645,1608,1724,1484,1787
841311,Bombas con dispositivo medidor incorporado o concebidas para llevarlo; para distribución de ...,1066,1243,926,1005,662,339,279,194,337,466,631,1706,1222,1120,1443,713,1295,1567,1202,1787
821220,Hojas para maquinillas de afeitar; de metal común; incl. los esbozos en fleje,396,250,593,641,690,395,702,714,1389,632,843,1033,1178,1659,1762,2010,1909,1921,1771,1785
391890,Revestimientos para suelos; incl. autoadhesivos; en rollos o losetas y revestimientos para ...,338,247,58,128,90,96,95,109,117,863,651,321,356,516,840,1197,916,1001,933,1781
160241,Piernas y trozos de pierna; de porcinos; preparadas o conservadas,701,612,606,674,916,937,1455,910,1022,1251,1137,1664,1383,1160,943,948,1232,1839,1441,1776
847431,Hormigoneras y aparatos de amasar mortero (exc. montadas en chasis de vagones o de vehículos ...,128,93,52,148,399,623,447,297,279,888,367,593,444,748,1200,928,1921,1454,882,1759
392049,Placas; láminas; hojas y tiras; de polímeros de cloruro de vinilo no celular; con un contenido ...,0,241,173,165,325,218,1383,1933,2072,2217,1785,1165,1035,1315,1458,1724,1662,1520,1360,1758
040410,Lactosuero; aunque esté modificado o incluso concentrado o con adición de azúcar u otro edulcorante,315,322,574,620,774,1119,862,1408,1000,1586,1324,1060,1754,1634,932,1316,1427,1267,1306,1745
847190,Lectores magnéticos y ópticos; máquinas para registro de datos sobre soporte en forma codificada ...,671,741,2682,4281,6214,4343,973,887,786,1676,1417,1477,1245,1626,1111,1808,1331,936,1213,1741
310559,"""Abonos minerales o químicos; que contengan los dos elementos fertilizantes nitrógeno y fósforo ...",998,4219,1530,249,1375,1194,2655,5976,1187,6426,549,1729,289,330,522,2050,3237,1369,4086,1738
850211,"""Grupos electrógenos con motor de émbolo """"pistón"""" de encendido por compresión """"motores diesel ...",360,703,933,1955,3975,4420,7071,2626,1383,1897,1829,3621,3141,2767,3431,4350,3180,2869,5045,1732
210111,Extractos; esencias y concentrados de café,25,101,109,68,34,125,173,159,170,227,450,482,757,766,562,1261,1258,1190,1594,1731
